word1,word2,sim
дядя,большой,3
дядя,витя,3
дядя,высокий,3
дядя,дурак,3
дядя,любимый,3
дядя,паша,3
дядя,самых честных правил,3
дядя,честных правил,3
голод,холод,106
голод,не тетка,99
голод,страшный,24
голод,сильный,23
голод,хлеб,13
голод,еда,11
голод,война,10
голод,плохо,10
голод,жажда,8
голод,блокада,7
голод,ленинград,7
голод,лютый,7
голод,смерть,7
голод,тетка,7
голод,ужасный,7
голод,собачий,6
голод,в поволжье,5
голод,желудок,5
голод,жестокий,5
голод,нищета,5
голод,страх,5
голод,адский,4
голод,в стране,4
голод,и холод,4
голод,постоянный,4
голод,разруха,4
голод,утолить,4
голод,беда,3
голод,духовный,3
голод,жуткий,3
голод,замучил,3
голод,неутолимый,3
голод,одолел,3
голод,поволжье,3
голод,пустота,3
голод,страшно,3
обман,зрения,19
обман,ложь,18
обман,измена,6
обман,плохо,6
обман,жестокий,5
обман,подлость,5
обман,правда,5
обман,предательство,5
обман,подлый,4
обман,вранье,3
обман,друга,3
обман,коварный,3
обман,слезы,3
прогресс,науки,9
прогресс,вперед,8
прогресс,регресс,7
прогресс,в науке,5
прогресс,большой,3
прогресс,научный,3
холод,зима,8
холод,мороз,8
холод,собачий,6
холод,жуткий,5
холод,страшный,5
холод,лютый,4
холод,голод,3
холод,лед,3
холод,на улице,3
желудок,пустой,100
желудок,больной,44
желудок,полный,40
желудок,болит,32
желудок,пища,18
желудок,еда,11
желудок,пуст,9
желудок,голод,8
желудок,есть,8
желудок,голодный,7
желудок,кишечник,7
желудок,сердце,7
желудок,большой,6
желудок,живот,6
желудок,орган,6
желудок,печень,6
желудок,полон,6
желудок,болезнь,5
желудок,больного,5
желудок,здоровый,5
желудок,набить,5
желудок,пищеварение,5
желудок,гастрит,4
желудок,мешок,4
желудок,ненасытный,4
желудок,язва,4
желудок,безразмерный,3
желудок,кишки,3
копейка,рубль,143
копейка,рубль бережет,91
копейка,деньги,44
копейка,мелочь,22
копейка,медная,21
копейка,маленькая,15
копейка,монета,13
копейка,не деньги,11
копейка,ржавая,10
копейка,жизнь,9
копейка,круглая,8
копейка,мало,8
копейка,желтая,7
копейка,одна,7
копейка,грош,6
копейка,денег,6
копейка,медь,6
копейка,последняя,6
копейка,трудовая,6
копейка,гнутая,5
копейка,ничто,5
копейка,деньга,4
копейка,спички,4
копейка,старая,4
копейка,бережет,3
копейка,в кошельке,3
копейка,заработанная,3
копейка,кошелек,3
копейка,потерялась,3
копейка,упала,3
металл,железо,48
металл,тяжелый,28
металл,драгоценный,19
металл,золото,19
металл,твердый,19
металл,рок,15
металл,блестящий,14
металл,холодный,13
металл,сталь,12
металл,благородный,10
металл,дерево,10
металл,плавится,9
металл,блестит,7
металл,черный,7
металл,блеск,6
металл,горячий,6
металл,музыка,6
металл,прочный,6
металл,хеви,6
металл,в голосе,5
металл,красный,5
металл,мягкий,5
металл,цветной,5
металл,белый,4
металл,жесткий,4
металл,завод,4
металл,ковкий,4
металл,крепкий,4
металл,плавить,4
металл,раскаленный,4
металл,ржавый,4
металл,свинец,4
металл,серебро,4
металл,стекло,4
металл,алюминий,3
металл,горяч,3
металл,дорогой,3
металл,желтый,3
металл,металлист,3
металл,огонь,3
металл,пластмасса,3
металл,твердость,3
металл,холод,3
металл,чугун,3
болото,топкое,38
болото,трясина,24
болото,зеленое,22
болото,вязкое,20
болото,грязь,19
болото,непроходимое,12
болото,гнилое,11
болото,засасывает,9
болото,засосало,9
болото,топь,8
болото,камыш,7
болото,озеро,7
болото,глубокое,6
болото,грязное,6
болото,лягушка,6
болото,река,6
болото,вонючее,5
болото,лес,5
болото,большое,4
болото,в лесу,4
болото,вода,4
болото,жизни,4
болото,золото,4
болото,клюква,4
болото,тина,4
болото,черное,4
болото,гиблое,3
болото,институт,3
болото,мокро,3
болото,мох,3
болото,непролазное,3
болото,плохо,3
болото,страшное,3
лестница,крутая,96
лестница,вверх,35
лестница,чудесница,22
лестница,длинная,20
лестница,якоба,19
лестница,в небо,17
лестница,ступеньки,17
лестница,перила,13
лестница,высокая,11
лестница,вниз,9
лестница,дом,9
лестница,подъезд,9
лестница,дома,7
лестница,ступень,7
лестница,в подъезде,6
лестница,кудесница,6
лестница,лифт,6
лестница,наверх,6
лестница,подъем,6
лестница,в подвал,5
лестница,винтовая,5
лестница,служебная,5
лестница,стремянка,5
лестница,ступени,5
лестница,ступенька,5
лестница,в доме,4
лестница,дорога,4
лестница,жизни,4
лестница,чердак,4
лестница,большая,3
лестница,ведущая вниз,3
лестница,на небеса,3
лестница,пролет,3
авторитет,большой,9
авторитет,умный,3
жажда,вода,64
жажда,мести,49
жажда,пить,47
жажда,жизни,45
жажда,знаний,29
жажда,пустыня,20
жажда,сильная,14
жажда,любви,13
жажда,мучает,13
жажда,наживы,9
жажда,деятельности,8
жажда,власти,7
жажда,замучила,7
жажда,воды,6
жажда,к знаниям,6
жажда,познания,5
жажда,крови,4
жажда,неутолимая,4
жажда,пиво,4
жажда,славы,4
жажда,голод,3
жажда,жить,3
жажда,зной,3
жажда,мучит,3
жажда,нужда,3
жажда,утолять,3
мафия,бессмертна,17
мафия,бандиты,4
мафия,банда,3
мафия,смерть,3
роскошь,богатство,16
роскошь,золото,6
роскошь,жизнь,4
роскошь,деньги,3
роскошь,шик,3
карандаш,простой,59
карандаш,ручка,54
карандаш,острый,40
карандаш,красный,32
карандаш,тупой,20
карандаш,цветной,15
карандаш,мягкий,12
карандаш,черный,10
карандаш,зеленый,9
карандаш,отточенный,9
карандаш,писать,9
карандаш,рисовать,8
карандаш,сломался,8
карандаш,сломанный,8
карандаш,деревянный,7
карандаш,заточенный,7
карандаш,синий,7
карандаш,рисунок,6
карандаш,сломан,6
карандаш,точить,6
карандаш,дерево,5
карандаш,химический,5
карандаш,бумага,4
карандаш,грифель,4
карандаш,твердый,4
карандаш,тетрадь,4
карандаш,большой,3
карандаш,в стакане,3
карандаш,кохинор,3
карандаш,отточен,3
семя,льна,26
семя,зерно,24
семя,пшеницы,19
семя,племя,18
семя,плод,15
семя,подсолнуха,12
семя,жизнь,11
семя,росток,11
семя,жизни,10
семя,бремя,9
семя,проросло,8
семя,вымя,7
семя,посеять,7
семя,растение,7
семя,растения,7
семя,сеять,7
семя,цветка,7
семя,время,6
семя,плода,6
семя,арбуза,5
семя,поле,5
семя,пшеница,5
семя,стремя,5
семя,взошло,4
семя,добра,4
семя,земля,4
семя,подсолнух,4
семя,пшеничное,4
семя,в землю,3
семя,горох,3
семя,зла,3
семя,льняное,3
семя,маленькое,3
семя,посадить,3
семя,почка,3
семя,прорастает,3
семя,проросшее,3
семя,ржи,3
семя,семья,3
семя,темя,3
семя,тыквы,3
семя,фасоли,3
семя,цветок,3
семя,яблока,3
капуста,квашеная,39
капуста,свежая,37
капуста,цветная,34
капуста,зеленая,26
капуста,кислая,21
капуста,кочан,19
капуста,соленая,19
капуста,белокочанная,18
капуста,морская,13
капуста,овощ,13
капуста,огород,13
капуста,тушеная,13
капуста,морковь,11
капуста,деньги,10
капуста,гнилая,8
капуста,козел,7
капуста,салат,7
капуста,свекла,7
капуста,белая,6
капуста,вкусная,4
капуста,дети,4
капуста,колхоз,4
капуста,листья,4
капуста,огурец,4
капуста,растет,4
капуста,есть,3
капуста,заяц,3
капуста,зелень,3
капуста,картошка,3
капуста,кольраби,3
капуста,кочанная,3
капуста,круглая,3
капуста,морковка,3
капуста,на грядке,3
капуста,нитраты,3
капуста,пусто,3
капуста,ребенок,3
капуста,репа,3
капуста,тухлая,3
капуста,щи,3
железо,ржавое,32
железо,ковать,29
железо,сталь,29
железо,металл,28
железо,горячо,27
железо,каленое,21
железо,горячее,18
железо,твердое,17
железо,медь,13
железо,раскаленное,11
железо,куй,9
железо,кованое,8
железо,куй пока горячо,7
железо,тяжелое,6
железо,феррум,6
железо,холодное,6
железо,дерево,5
железо,золото,5
железо,ржавчина,5
железо,твердый,5
железо,алюминий,4
железо,красное,4
железо,куют,4
железо,твердость,4
железо,бетон,3
железо,камень,3
железо,ковкое,3
железо,кремень,3
железо,лом,3
железо,магний,3
железо,машина,3
железо,металлолом,3
железо,нож,3
железо,огонь,3
железо,плавится,3
железо,руда,3
железо,чугун,3
вечность,долго,5
вечность,впереди,4
вечность,вселенная,4
вечность,бесконечность,3
вечность,жизнь,3
вечность,целая,3
зерно,хлеб,61
зерно,пшеницы,52
зерно,пшеница,28
зерно,колос,19
зерно,крупное,10
зерно,поле,9
зерно,пшено,9
зерно,истины,8
зерно,пшеничное,7
зерно,рожь,7
зерно,спелое,7
зерно,гниет,6
зерно,мука,6
зерно,отборное,6
зерно,жизни,5
зерно,золотое,5
зерно,сухое,5
зерно,урожай,5
зерно,проросло,4
зерно,просо,4
зерно,сеять,4
зерно,ячмень,4
зерно,гнилое,3
зерно,желтый,3
зерно,золотистое,3
зерно,мешок,3
зерно,прорастает,3
зерно,проросшее,3
зерно,раздора,3
зерно,разума,3
зерно,рациональное,3
зерно,ржи,3
зерно,семя,3
зерно,элеватор,3
урожай,богатый,77
урожай,хороший,39
урожай,хлеб,31
урожай,большой,28
урожай,плохой,19
урожай,пшеницы,18
урожай,обильный,14
урожай,хлеба,12
урожай,пшеница,11
урожай,зерно,9
урожай,поле,9
урожай,собран,9
урожай,собрать,9
урожай,высокий,7
урожай,собирать,6
урожай,битва,5
урожай,колхоз,5
урожай,богатство,4
урожай,зерна,4
урожай,комбайн,4
урожай,кукурузы,4
урожай,много,4
урожай,88,3
урожай,года,3
урожай,зерновых,3
урожай,картошка,3
урожай,осень,3
урожай,спелый,3
палка,о двух концах,123
палка,длинная,32
палка,выручалка,24
палка,галка,23
палка,дерево,22
палка,копалка,19
палка,бить,18
палка,скалка,17
палка,скакалка,15
палка,большая,12
палка,деревянная,10
палка,дубина,9
палка,конец,9
палка,собака,7
палка,елка,6
палка,толстая,6
палка,ветка,5
палка,дубинка,5
палка,кривая,5
палка,удар,5
палка,два конца,4
палка,короткая,4
палка,тяжелая,4
палка,швабра,4
палка,боль,3
палка,больно,3
палка,бумага,3
палка,в колеса,3
палка,гнуть,3
палка,колбасы,3
палка,мяч,3
палка,о 2-х концах,3
палка,папка,3
палка,с двумя концами,3
палка,сучок,3
палка,трость,3
лампа,свет,83
лампа,настольная,71
лампа,аладдина,53
лампа,зеленая,37
лампа,горит,32
лампа,яркая,24
лампа,абажур,15
лампа,светит,15
лампа,электрическая,8
лампа,ильича,7
лампа,красивая,6
лампа,накаливания,6
лампа,дневная,5
лампа,светильник,5
лампа,светлая,5
лампа,синяя,5
лампа,стол,5
лампа,гореть,4
лампа,люстра,4
лампа,дневного света,3
лампа,на столе,3
лампа,неоновая,3
лампа,с абажуром,3
лампа,светло,3
лампа,сгорела,3
лампа,фонарь,3
жест,рукой,62
жест,широкий,40
жест,рука,28
жест,мимика,23
жест,красивый,22
жест,руки,17
жест,резкий,15
жест,выразительный,9
жест,доброй воли,7
жест,взмах,6
жест,благородный,5
жест,легкий,5
жест,неопределенный,5
жест,властный,4
жест,грубый,4
жест,плавный,4
жест,знак,3
жест,изящный,3
жест,красноречивый,3
жест,наглый,3
жест,небрежный,3
жест,неприличный,3
жест,шест,3
жест,эмоция,3
пустота,вакуум,5
пустота,в голове,4
пустота,космос,4
пустота,ничего,4
пустота,полная,4
пустота,полнейшая,3
разочарование,в жизни,14
разочарование,в любви,10
разочарование,грусть,5
разочарование,в друге,4
разочарование,в человеке,3
разочарование,слезы,3
кислота,серная,144
кислота,соляная,41
кислота,лимонная,39
кислота,щелочь,35
кислота,уксусная,22
кислота,аскорбиновая,21
кислота,лимон,21
кислота,борная,11
кислота,синильная,10
кислота,химия,10
кислота,едкая,9
кислота,азотная,7
кислота,ожог,7
кислота,сильная,7
кислота,соль,7
кислота,уксус,7
кислота,щелочная,7
кислота,жидкость,5
кислота,кислая,4
кислота,основание,4
кислота,пробирка,4
кислота,кислый,3
кислота,концентрированная,3
кислота,разъедает,3
кислота,сладость,3
правосудие,суд,12
правосудие,свершилось,6
правосудие,закон,5
правосудие,восторжествовало,4
правосудие,справедливость,4
правосудие,восторжествует,3
правосудие,судья,3
правосудие,торжествует,3
паук,страшный,44
паук,паутина,37
паук,крестовик,32
паук,черный,32
паук,насекомое,20
паук,ползет,16
паук,жук,15
паук,противный,15
паук,большой,14
паук,муха,12
паук,сеть,10
паук,таракан,9
паук,тарантул,9
паук,крестоносец,8
паук,мохнатый,8
паук,ядовитый,7
паук,мерзкий,6
паук,серый,6
паук,гадкий,5
паук,огромный,5
паук,скорпион,5
паук,гадость,4
паук,лохматый,4
паук,мышь,4
паук,на паутине,4
паук,биология,3
паук,в банке,3
паук,животное,3
паук,каракурт,3
паук,кровосос,3
паук,мерзость,3
паук,мразь,3
паук,письмо,3
паук,плетет,3
паук,угол,3
бедность,не порок,35
бедность,нищета,9
бедность,порок,8
бедность,богатство,6
бедность,старость,3
борода,синяя,63
борода,седая,45
борода,усы,45
борода,длинная,41
борода,густая,36
борода,черная,30
борода,рыжая,29
борода,волосы,18
борода,мужчина,11
борода,колючая,7
борода,белая,6
борода,из ваты,5
борода,бритва,4
борода,кучерявая,4
борода,лопатой,4
борода,не растет,4
борода,растет,4
борода,старик,4
борода,брить,3
борода,дед мороз,3
борода,деда мороза,3
борода,красивая,3
борода,лицо,3
борода,мужик,3
борода,подбородок,3
борода,редкая,3
ковер,самолет,112
ковер,персидский,54
ковер,красивый,32
ковер,мягкий,22
ковер,палас,20
ковер,большой,16
ковер,дорогой,12
ковер,на стене,10
ковер,стена,10
ковер,пушистый,9
ковер,шерстяной,9
ковер,пол,8
ковер,красный,6
ковер,цветов,6
ковер,висит,5
ковер,мягко,5
ковер,пестрый,5
ковер,ворс,4
ковер,деньги,4
ковер,дорожка,4
ковер,пыль,4
ковер,самотканый,4
ковер,бокс,3
ковер,на полу,3
ковер,пыльный,3
ковер,роскошь,3
ковер,старый,3
ковер,цветной,3
стыд,позор,16
стыд,срам,9
стыд,краска,5
стыд,краснеть,5
стыд,красный,3
стыд,совесть,3
кристалл,чистый,53
кристалл,соли,32
кристалл,прозрачный,28
кристалл,алмаз,24
кристалл,камень,22
кристалл,соль,19
кристалл,красивый,14
кристалл,души,10
кристалл,металл,9
кристалл,порошок,9
кристалл,белый,7
кристалл,твердый,7
кристалл,кварц,6
кристалл,магический,6
кристалл,саратов,6
кристалл,хрусталь,6
кристалл,чистота,6
кристалл,блеск,5
кристалл,блестит,5
кристалл,кварца,5
кристалл,минерал,5
кристалл,алмаза,4
кристалл,крепкий,4
кристалл,льда,4
кристалл,правильный,4
кристалл,сахара,4
кристалл,стекло,4
кристалл,голубой,3
кристалл,драгоценный,3
кристалл,жидкий,3
кристалл,искусственный,3
кристалл,острый,3
кристалл,решетка,3
кристалл,сверкает,3
кристалл,сверкающий,3
кристалл,снег,3
кристалл,хрусталя,3
кристалл,яркий,3
овца,баран,39
овца,шерсть,36
овца,животное,34
овца,белая,30
овца,паршивая,29
овца,кудрявая,27
овца,глупая,21
овца,стриженая,15
овца,стадо,13
овца,волк,10
овца,бык,9
овца,козел,9
овца,корова,8
овца,тонкорунная,7
овца,блеет,6
овца,девушка,6
овца,коза,6
овца,пастух,6
овца,ягненок,6
овца,нестриженая,5
овца,тихая,5
овца,блудная,4
овца,горы,4
овца,домашняя,4
овца,драная,4
овца,дура,4
овца,заблудшая,4
овца,пасется,4
овца,серая,4
овца,старая,4
овца,трусливая,4
овца,тупая,4
овца,большая,3
овца,в стаде,3
овца,горная,3
овца,деревня,3
овца,дубленка,3
овца,каракуль,3
овца,курдючная,3
овца,лысая,3
овца,мохнатая,3
овца,она,3
овца,позорная,3
овца,шашлык,3
овца,шуба,3
раздражение,сильное,32
раздражение,кожи,23
раздражение,злость,22
раздражение,гнев,17
раздражение,нервы,12
раздражение,нервное,7
раздражение,прошло,7
раздражение,на коже,6
раздражение,вызывает,5
раздражение,глаз,5
раздражение,глухое,5
раздражение,на лице,5
раздражение,по поводу,5
раздражение,нервов,4
раздражение,плохо,4
раздражение,постоянное,4
раздражение,боль,3
раздражение,внезапное,3
раздражение,внешнее,3
раздражение,вызывать,3
раздражение,злое,3
раздражение,крик,3
раздражение,полное,3
раздражение,спокойствие,3
раздражение,человека,3
пульс,частый,65
пульс,планеты,62
пульс,сердце,30
пульс,нормальный,27
пульс,времени,25
пульс,учащенный,25
пульс,ровный,17
пульс,слабый,13
пульс,рука,12
пульс,быстрый,10
пульс,ритм,9
пульс,жизнь,8
пульс,биение,7
пульс,бьется,7
пульс,сердца,7
пульс,города,6
пульс,импульс,6
пульс,планета,6
пульс,редкий,6
пульс,время,5
пульс,жизни,5
пульс,кровь,4
пульс,нет,4
пульс,нитевидный,4
пульс,хороший,4
пульс,биться,3
пульс,болезнь,3
пульс,в норме,3
пульс,давление,3
пульс,здоровье,3
пульс,земли,3
пульс,измерять,3
пульс,не прощупывается,3
пульс,ритмичный,3
пульс,умеренный,3
пульс,человека,3
пульс,четкий,3
знамя,красное,191
знамя,труда,42
знамя,флаг,37
знамя,победы,31
знамя,пламя,26
знамя,полка,16
знамя,красный,14
знамя,алое,12
знамя,революции,12
знамя,коммунизма,9
знамя,реет,9
знамя,октября,8
знамя,вымпел,7
знамя,символ,7
знамя,выше,6
знамя,нести,6
знамя,страны,5
знамя,части,5
знамя,палка,4
знамя,революция,4
знамя,свободы,4
знамя,армия,3
знамя,боевое,3
знамя,демонстрация,3
знамя,журнал,3
знамя,красная,3
знамя,ленина,3
знамя,наше,3
знамя,отряда,3
знамя,партии,3
знамя,переходящее,3
знамя,пионерское,3
знамя,победа,3
знамя,стяг,3
выстрел,в спину,120
выстрел,в упор,44
выстрел,грянул,19
выстрел,ружье,18
выстрел,громкий,16
выстрел,пуля,15
выстрел,в ночи,11
выстрел,меткий,9
выстрел,в лесу,8
выстрел,в воздух,7
выстрел,в небо,6
выстрел,прогремел,6
выстрел,пушкин,6
выстрел,спина,6
выстрел,в тумане,5
выстрел,из пистолета,5
выстрел,прозвучал,5
выстрел,смерть,5
выстрел,удар,5
выстрел,шум,5
выстрел,из ружья,4
выстрел,из-за угла,4
выстрел,мимо,4
выстрел,огонь,4
выстрел,пистолет,4
выстрел,пушка,4
выстрел,убийство,4
выстрел,вверх,3
выстрел,глухой,3
выстрел,дуэль,3
выстрел,звук,3
выстрел,испуг,3
выстрел,мишень,3
выстрел,наугад,3
выстрел,неожиданный,3
выстрел,ночь,3
выстрел,охота,3
выстрел,последний,3
выстрел,сильный,3
выстрел,убит,3
выстрел,хлопок,3
выстрел,холостой,3
шпион,штирлиц,10
шпион,агент,5
шпион,разведчик,5
шпион,преступник,3
шпион,разведка,3
шпион,следить,3
дистанция,бег,12
дистанция,расстояние,9
дистанция,большая,7
дистанция,длинная,7
дистанция,дорога,4
дистанция,короткая,4
дистанция,держать,3
патриотизм,родина,15
патриотизм,герой,6
патриотизм,героизм,4
патриотизм,ложный,4
патриотизм,россия,4
патриотизм,русский,3
равенство,братство,25
равенство,и братство,12
равенство,народов,11
равенство,людей,7
равенство,коммунизм,3
коммунизм,социализм,11
коммунизм,ленин,6
коммунизм,строй,5
коммунизм,капитализм,4
коммунизм,светлый,3
дитя,природы,77
дитя,малое,54
дитя,ребенок,53
дитя,родное,14
дитя,мое,13
дитя,мать,12
дитя,маленький,11
дитя,века,10
дитя,времени,10
дитя,любви,10
дитя,маленькое,10
дитя,плачет,9
дитя,милое,8
дитя,природа,8
дитя,любимое,7
дитя,мира,7
дитя,земли,6
дитя,малыш,6
дитя,неразумное,6
дитя,матери,4
дитя,младенец,4
дитя,без глазу,3
дитя,избалованное,3
дитя,невинное,3
дитя,радость,3
дитя,своего времени,3
дитя,спит,3
дитя,человеческое,3
глина,песок,52
глина,белая,51
глина,мягкая,47
глина,желтая,38
глина,красная,19
глина,вязкая,17
глина,горшок,14
глина,кувшин,14
глина,грязь,12
глина,липкая,12
глина,земля,8
глина,лепить,8
глина,пластилин,8
глина,скульптура,8
глина,мокрая,7
глина,сырая,7
глина,чернозем,6
глина,коричневая,5
глина,материал,4
глина,месиво,4
глина,месить,4
глина,сосуд,4
глина,сухая,4
глина,твердая,4
глина,гончар,3
глина,игрушка,3
глина,мел,3
глина,пластичная,3
глина,посуда,3
глина,скульптор,3
глина,темная,3
сочувствие,жалость,48
сочувствие,сострадание,23
сочувствие,ближнему,18
сочувствие,другу,17
сочувствие,к ближнему,17
сочувствие,людям,9
сочувствие,милосердие,9
сочувствие,помощь,9
сочувствие,в беде,8
сочувствие,искреннее,8
сочувствие,соболезнование,8
сочувствие,человеку,8
сочувствие,выразить,7
сочувствие,горю,7
сочувствие,доброта,7
сочувствие,боль,6
сочувствие,пострадавшим,6
сочувствие,чувство,6
сочувствие,беда,5
сочувствие,близким,5
сочувствие,в горе,5
сочувствие,к людям,5
сочувствие,не нужно,5
сочувствие,понимание,5
сочувствие,предчувствие,5
сочувствие,слезы,5
сочувствие,близких,4
сочувствие,близкому,4
сочувствие,вызвать,4
сочувствие,вызывать,4
сочувствие,глубокое,4
сочувствие,друга,4
сочувствие,к человеку,4
сочувствие,сожаление,4
сочувствие,сопереживание,4
сочувствие,товарищу,4
сочувствие,хорошее,4
сочувствие,ближним,3
сочувствие,больному,3
сочувствие,большое,3
сочувствие,горе,3
сочувствие,другому,3
сочувствие,ей,3
сочувствие,к другу,3
сочувствие,ложное,3
сочувствие,мама,3
сочувствие,отсутствие,3
сочувствие,скорбное,3
сочувствие,скорбь,3
сочувствие,человек,3
неправда,ложь,208
неправда,ваша,40
неправда,кривда,21
неправда,правда,19
неправда,а ложь,9
неправда,горькая,9
неправда,это,8
неправда,плохо,7
неправда,газета,5
неправда,вранье,4
неправда,врать,4
неправда,обман,4
неправда,сладкая,4
неправда,везде,3
неправда,все,3
неправда,гнусная,3
неправда,одна,3
игла,острая,82
игла,нитка,50
игла,швейная,40
игла,шить,25
игла,тонкая,23
игла,тупая,11
игла,шприц,10
игла,стальная,9
игла,нить,8
игла,с ниткой,7
игла,для шитья,6
игла,наркоман,6
игла,сломалась,6
игла,шило,6
игла,кино,5
игла,ушко,5
игла,фильм,5
игла,боль,4
игла,больно,4
игла,колоть,4
игла,нитки,4
игла,одноразовая,4
игла,острие,4
игла,шприца,4
игла,виктор цой,3
игла,длинная,3
игла,железная,3
игла,кривая,3
игла,машинная,3
игла,наркомана,3
игла,острый,3
игла,патефона,3
игла,укол,3
игла,цой,3
игла,шитье,3
монополия,капитализм,35
монополия,игра,15
монополия,власть,13
монополия,капитал,13
монополия,государства,10
монополия,капитала,10
монополия,на производство,10
монополия,государственная,9
монополия,капиталист,9
монополия,синдикат,9
монополия,на власть,8
монополия,власти,7
монополия,на торговлю,7
монополия,предприятие,7
монополия,большая,6
монополия,деньги,6
монополия,капитализма,6
монополия,капиталистическая,6
монополия,сша,6
монополия,торговли,6
монополия,бизнес,5
монополия,государство,5
монополия,завод,5
монополия,империализм,5
монополия,история,5
монополия,крупная,5
монополия,объединение,5
монополия,группа,4
монополия,концерн,4
монополия,кооператив,4
монополия,на все,4
монополия,на истину,4
монополия,полная,4
монополия,производства,4
монополия,банк,3
монополия,буржуазная,3
монополия,захват,3
монополия,капиталиста,3
монополия,капиталистов,3
монополия,колония,3
монополия,на землю,3
монополия,на нефть,3
монополия,на хлеб,3
монополия,один,3
монополия,рынок,3
монополия,сила,3
монополия,страна,3
монополия,трест,3
ярость,гнев,56
ярость,злость,55
ярость,благородная,14
ярость,дикая,13
ярость,слепая,12
ярость,сильная,11
ярость,ненависть,8
ярость,бешеная,7
ярость,врага,7
ярость,зверя,7
ярость,бешенство,6
ярость,злоба,5
ярость,и гнев,5
ярость,тигра,5
ярость,бессильная,4
ярость,быка,3
ярость,в душе,3
ярость,злая,3
ярость,зло,3
ярость,злой,3
ярость,кипучая,3
ярость,красный,3
ярость,лев,3
ярость,лицо,3
ярость,огромная,3
ярость,пришла,3
ярость,свирепая,3
ярость,страсть,3
ярость,страх,3
ярость,тигр,3
ярость,ужас,3
ярость,человека,3
простуда,болезнь,74
простуда,сильная,35
простуда,грипп,23
простуда,насморк,23
простуда,кашель,18
простуда,легкая,18
простуда,ангина,17
простуда,орз,12
простуда,прошла,9
простуда,горло,7
простуда,тяжелая,7
простуда,плохо,6
простуда,страшная,6
простуда,температура,6
простуда,хворь,6
простуда,болеть,5
простуда,заболевание,5
простуда,на губе,5
простуда,боль,4
простуда,одолела,4
простуда,была,3
простуда,долгая,3
простуда,лекарство,3
простуда,надоела,3
простуда,осень,3
жалость,к людям,25
жалость,к себе,23
жалость,к ближнему,21
жалость,слезы,21
жалость,к человеку,12
жалость,унижает,12
жалость,боль,11
жалость,любовь,9
жалость,доброта,8
жалость,вызывать,7
жалость,к больному,7
жалость,сострадание,7
жалость,чувство,7
жалость,грусть,6
жалость,к животным,6
жалость,к собаке,5
жалость,к тебе,5
жалость,малость,5
жалость,не нужна,5
жалость,сочувствие,5
жалость,унижение,5
жалость,беда,4
жалость,жестокость,4
жалость,к другу,4
жалость,к животному,4
жалость,к падшим,4
жалость,к ребенку,4
жалость,милосердие,4
жалость,моя,4
жалость,сильная,4
жалость,слабость,4
жалость,больной,3
жалость,большая,3
жалость,горе,3
жалость,к больным,3
жалость,к другим,3
жалость,к кому-то,3
жалость,к нему,3
жалость,ко всем,3
жалость,нежность,3
жалость,ненужная,3
жалость,радость,3
жалость,тоска,3
недуг,болезнь,121
недуг,тяжелый,47
недуг,боль,15
недуг,сильный,15
недуг,друг,12
недуг,здоровье,12
недуг,неизлечимый,11
недуг,плохо,7
недуг,прошел,7
недуг,хворь,7
недуг,большой,6
недуг,тяжкий,6
недуг,одолел,5
недуг,серьезный,5
недуг,смертельный,5
недуг,болеть,4
недуг,мой,4
недуг,опасный,4
недуг,преодолеть,4
недуг,свалил,4
недуг,страшный,4
недуг,вдруг,3
недуг,враг,3
недуг,временный,3
недуг,жестокий,3
недуг,замучил,3
недуг,злой,3
недуг,лечить,3
недуг,постель,3
недуг,у меня,3
недуг,ужасный,3
недуг,человека,3
интеллигент,человек,10
интеллигент,умный,7
интеллигент,очки,4
интеллигент,вшивый,3
интеллигент,дипломат,3
интеллигент,культура,3
интеллигент,ум,3
интеллигент,ученый,3
зонтик,дождь,94
зонтик,японский,50
зонтик,красивый,18
зонтик,складной,18
зонтик,черный,18
зонтик,яркий,13
зонтик,мокрый,12
зонтик,дождик,10
зонтик,от дождя,10
зонтик,сломался,10
зонтик,укол,9
зонтик,дырявый,8
зонтик,красный,8
зонтик,от солнца,8
зонтик,сломан,8
зонтик,цветной,7
зонтик,зеленый,6
зонтик,крыша,6
зонтик,плащ,6
зонтик,раскрылся,6
зонтик,автомат,5
зонтик,для новобрачных,5
зонтик,раскрытый,5
зонтик,сломанный,5
зонтик,автоматический,4
зонтик,гриб,4
зонтик,женский,4
зонтик,мой,4
зонтик,раскладной,4
зонтик,большой,3
зонтик,пестрый,3
зонтик,раскрыть,3
зонтик,розовый,3
зонтик,япония,3
ножницы,острые,92
ножницы,тупые,82
ножницы,резать,38
ножницы,бумага,25
ножницы,режут,15
ножницы,нож,14
ножницы,цен,12
ножницы,игла,9
ножницы,ткань,8
ножницы,острый,7
ножницы,большие,6
ножницы,затупились,6
ножницы,иголка,6
ножницы,инструмент,6
ножницы,ножик,6
ножницы,маникюрные,5
ножницы,ногти,5
ножницы,железные,4
ножницы,по металлу,4
ножницы,стальные,4
ножницы,стричь,4
ножницы,металлические,3
ножницы,нитка,3
ножницы,нитки,3
ножницы,садовые,3
ножницы,швея,3
ножницы,щипцы,3
раствор,соли,37
раствор,кислоты,30
раствор,цемент,25
раствор,цемента,13
раствор,химический,12
раствор,химия,12
раствор,щелочи,11
раствор,насыщенный,9
раствор,жидкость,8
раствор,йода,8
раствор,вода,7
